"date","MNND","Rao","FRic","FDis","FDiv","FEve","SRic","SDiv","RARDis","RARScr"
1970,0.613252638282613,0.757767423986731,0.199452124859241,0.696518316955368,0.867398237157778,0.447888,25,2.1411221638915,0.350613479939882,0.822940389718164
1970.08333333333,0.693339290210869,0.734425748097077,0.334890361017551,0.702914657301959,0.916347311546848,0.482447,24,2.03073141082773,0.35570050466273,0.834456808384272
1970.16666666667,0.648270495052756,0.705493127490057,0.45303422869021,0.718906016336673,0.937139066327698,0.368394,25,1.9231279494867,0.366246057139959,0.833061695764528
1970.25,0.595421075715883,0.740483775117848,0.178844264255251,0.756218974653804,0.95616413416028,0.248412,22,1.86802484894975,0.378174753885377,0.852758921061213
1970.33333333333,0.36574608844231,0.749970923672009,0.259638087304964,0.787488848235288,0.869510052845319,0.432151,25,1.89383663506914,0.384019686096415,0.842531411969344
1970.41666666667,0.4922391734044,0.781479481171787,0.386963376079638,0.771832916162247,0.867176675843519,0.307639,25,2.11485414493519,0.356458995207848,0.823785432857138
1970.5,0.380307098135611,0.799218435587259,0.32570959764076,0.795562265682566,0.901249068905292,0.360239,26,2.21135742863616,0.357976708030785,0.807076282906234
1970.58333333333,0.0893711777914187,0.56692568284953,0.266341325752507,0.695822957734667,0.970835739719026,0.516239,24,1.22815537100032,0.418463397261066,0.897706005400059
1970.66666666667,0.582766322458832,0.742442452669617,0.295359909808878,0.734077462746244,0.896795111761697,0.268907,25,1.99097691989329,0.361445417852899,0.833533933693308
1970.75,0.604529068787399,0.763923507850577,0.204620057331696,0.695035930971811,0.852335764176379,0.353551,23,2.19656039152386,0.361748730388278,0.820733450005118
1970.83333333333,0.408926066701749,0.772722392717099,0.284330585574503,0.699706551270165,0.832123902531449,0.227523,28,2.31023366677736,0.342510417745221,0.791864018208569
1970.91666666667,0.613693508038591,0.670364038739905,0.458591140761476,0.630873540248429,0.8391244943644,0.38818,28,1.9510955432661,0.353172760071791,0.823342295434625
1971,0.438937327841652,0.731781989782571,0.458591140761476,0.666547687229588,0.812492296186008,0.245736,29,2.17334040021119,0.336442611095548,0.809062625988174
1971.08333333333,0.632385434426147,0.733760249127388,0.558959942813429,0.686156608687505,0.797963998209519,0.53247,29,2.17564505039714,0.34054922285143,0.808165157534734
1971.16666666667,0.162457452074377,0.432426115094933,0.548956003508177,0.44881651823091,0.910407286619261,0.322778,30,1.27657778363405,0.346523469554768,0.870902350035676
1971.25,0.504941876035353,0.780154579558341,0.420562084113076,0.729503340084191,0.863350769209682,0.486232,27,2.22908469576691,0.364917902748501,0.802536268283293
1971.33333333333,0.223145484342798,0.58550510134695,0.515522308174118,0.590232401837134,0.919946669575924,0.492833,28,1.77122495555827,0.340252033221189,0.830170626466393
1971.41666666667,0.232313180726314,0.616895791986956,0.45834913246621,0.621884877332779,0.893899996646813,0.344173,27,1.83340680890321,0.321340905946476,0.829476923069693
1971.5,0.174121413136091,0.567570267390705,0.609408283730678,0.572947610720585,0.961358243035142,0.37203,31,1.77215776957871,0.347299347951855,0.824599104620427
1971.58333333333,0.345322869778899,0.565116154473301,0.394660298727737,0.519494319795816,0.947935450299399,0.254371,27,1.67379549455822,0.357533838088277,0.861444597953341
1971.66666666667,0.274596085049173,0.617752916964717,0.389432922538966,0.638290826467472,0.943050250866898,0.289678,26,1.85025735052522,0.344900430591159,0.841131795199404
1971.75,0.225294643840855,0.570878887283565,0.181270455336038,0.572946479446101,0.919555630412007,0.245547,24,1.81780666037499,0.334749590164811,0.842964135180541
1971.83333333333,0.510923078177149,0.749754174034332,0.285225778693355,0.639737383222736,0.73434827888273,0.274989,26,2.3390842896858,0.315309245378805,0.795517912262065
1971.91666666667,0.639561557919935,0.750048824946892,0.209849620508545,0.661624433675404,0.757121741642945,0.42056,23,2.21590828780421,0.332099150138181,0.818551427730924
1972,0.44878846053442,0.707421509380769,0.371007722279549,0.638183966301542,0.745298061539434,0.236629,28,2.10831948217744,0.333547583611705,0.816953791415792
1972.08333333333,0.290484112396999,0.615743784398487,0.255599059293817,0.54367861369867,0.853227675247924,0.398198,25,1.94659096885573,0.320675785720163,0.833624791847234
