"FD.metric","measure","quantile.x_y","obs.value.x_y","median.perm.value.x_y","quantile.y_x","obs.value.y_x","median.perm.value.y_x","state.metric","system","res","troph","sig.x_y","sig.y_z"
"FRic","absmax.skill",0.986,0.386330674200775,0.218359505517358,0.488,0.309706931316248,0.31168668845721,"FI","Windermere","Month","Phytoplankton","*",""
"FRic","t.absmax.skill",0.258,-41,-9,0.684,-32,-42,"FI","Windermere","Month","Phytoplankton","",""
"FRic","r0.skill",0.944,0.232758085912903,0.00987307197767513,0.832,0.384852831691518,0.303024006586537,"MVI","Windermere","Month","Phytoplankton","",""
"FRic","absmax.skill",0.456,0.232758085912903,0.24755331212897,0.576,0.542642106257862,0.533743453720499,"MVI","Windermere","Month","Phytoplankton","",""
"FRic","t.absmax.skill",1,0,-15,0.922,-25,-48,"MVI","Windermere","Month","Phytoplankton","*",""
"FRic","r0.skill",0.728,0.0634480527641332,0.00990186172949208,0.686,0.0386157564261636,-0.00908064251437146,"Z_P.ratio","Windermere","Month","Phytoplankton","",""
"FRic","absmax.skill",0.996,0.406150308904102,0.206317630849605,0.746,0.25342214031004,0.140770323379692,"Z_P.ratio","Windermere","Month","Phytoplankton","*",""
"FRic","t.absmax.skill",0.236,-43,-12.5,0.23,-41,0,"Z_P.ratio","Windermere","Month","Phytoplankton","",""
"FDis","r0.skill",0.99,0.213992111243206,0.000377812772837961,1,0.289023853843616,0.00143174838098973,"Community","Windermere","Month","Zooplankton","*","*"
"FDis","absmax.skill",0.946,0.319569483808841,0.193848503593849,0.99,0.352408467925075,0.199492092119184,"Community","Windermere","Month","Zooplankton","","*"
"FDis","t.absmax.skill",0.156,-50,-12,0.528,-11,-16,"Community","Windermere","Month","Zooplankton","",""
"FDis","r0.skill",1,0.276333983219489,0.00108576171003117,1,0.286271570138898,-0.0191999540823327,"Density","Windermere","Month","Zooplankton","*","*"
"FDis","absmax.skill",1,0.466756781063686,0.179254853307882,0.998,0.366343858686359,0.0182524480511801,"Density","Windermere","Month","Zooplankton","*","*"
"FDis","t.absmax.skill",0.356,-35,-20.5,0.28,-9,0,"Density","Windermere","Month","Zooplankton","",""
"FDis","r0.skill",0.208,-0.0624587954284315,0.00620730588522204,0.418,0.0849102826917606,0.107522862335139,"FI","Windermere","Month","Zooplankton","",""
"FDis","absmax.skill",0.496,0.184525882601665,0.188296989838569,0.974,0.449828677272299,0.337613243746378,"FI","Windermere","Month","Zooplankton","",""
"FDis","t.absmax.skill",0.136,-53,-8,0.872,-24,-45,"FI","Windermere","Month","Zooplankton","",""
"FDis","r0.skill",0.46,0.00234929875158769,0.0131509287250012,0.158,0.183818758935098,0.278388040660784,"MVI","Windermere","Month","Zooplankton","",""
"FDis","absmax.skill",0.21,0.00234929875158769,0.19050769635163,0.806,0.562156031169149,0.521188114068472,"MVI","Windermere","Month","Zooplankton","",""
"FDis","t.absmax.skill",1,0,-17,0.18,-56,-47,"MVI","Windermere","Month","Zooplankton","*",""
"FDis","r0.skill",0.81,0.0822985986511418,0.00591966227003349,1,0.345688800844525,0.00410139275311158,"Z_P.ratio","Windermere","Month","Zooplankton","","*"
"FDis","absmax.skill",0.896,0.280747461491069,0.186257288848778,0.994,0.345688800844525,0.193281931663058,"Z_P.ratio","Windermere","Month","Zooplankton","","*"
"FDis","t.absmax.skill",0.52,-2,-7.5,1,0,-18.5,"Z_P.ratio","Windermere","Month","Zooplankton","","*"
"FEve","r0.skill",0.962,0.184670360069467,0.00417043263638372,1,0.258321977092026,0.00155713032211616,"Community","Windermere","Month","Zooplankton","","*"
"FEve","absmax.skill",0.956,0.351384356948154,0.164145550073222,0.972,0.319530304787533,0.0958416190300952,"Community","Windermere","Month","Zooplankton","",""
"FEve","t.absmax.skill",0.43,-16,0,0.294,-35,0,"Community","Windermere","Month","Zooplankton","",""
"FEve","r0.skill",0.982,0.178642577931474,0.00772105083339896,1,0.396816353743827,-0.0128277702421598,"Density","Windermere","Month","Zooplankton","*","*"
"FEve","absmax.skill",1,0.479219777681285,0.110054282249945,1,0.396816353743827,0.062831700995471,"Density","Windermere","Month","Zooplankton","*","*"
"FEve","t.absmax.skill",0.47,-5,0,1,0,0,"Density","Windermere","Month","Zooplankton","","*"
"FEve","r0.skill",0.754,0.0601475008932086,-0.00361446034116722,0.558,0.0642678951676242,0.048591289422328,"FI","Windermere","Month","Zooplankton","",""
"FEve","absmax.skill",0.846,0.285789517353578,0.148103211544851,0.3,0.247542104789963,0.273656039086757,"FI","Windermere","Month","Zooplankton","",""
"FEve","t.absmax.skill",0.096,-55,0,0.774,-21,-37.5,"FI","Windermere","Month","Zooplankton","",""
"FEve","r0.skill",0.164,-0.10531471917952,0.0103287624317687,0.414,0.221591991810709,0.240059020701592,"MVI","Windermere","Month","Zooplankton","",""
"FEve","absmax.skill",0.516,0.20064766989475,0.194717243160235,0.426,0.446338361654552,0.455437696103054,"MVI","Windermere","Month","Zooplankton","",""
"FEve","t.absmax.skill",0.43,-19,-5,0.094,-59,-47,"MVI","Windermere","Month","Zooplankton","",""
"FEve","r0.skill",0.922,0.126465016463547,-0.000100675994232638,0.992,0.175762306869838,-0.00476962043566804,"Z_P.ratio","Windermere","Month","Zooplankton","","*"
"FEve","absmax.skill",0.816,0.260915237888735,0.0956390183938511,0.642,0.209773011482436,0.116187698722844,"Z_P.ratio","Windermere","Month","Zooplankton","",""
"FEve","t.absmax.skill",0.25,-32,0,0.472,-2,0,"Z_P.ratio","Windermere","Month","Zooplankton","",""
"FRic","r0.skill",0.998,0.311821865234675,-0.0175462443485003,0.148,-0.09516829232027,-0.00384429932217472,"Community","Windermere","Month","Zooplankton","*",""
"FRic","absmax.skill",0.996,0.45715203079115,0.0547092513858855,0.898,0.241686744807477,0.049677718315497,"Community","Windermere","Month","Zooplankton","*",""
"FRic","t.absmax.skill",0.138,-47,0,0.314,-24,0,"Community","Windermere","Month","Zooplankton","",""
"FRic","r0.skill",1,0.315611614696967,-0.00994162414928845,1,0.273785104616489,-0.00322701155126286,"Density","Windermere","Month","Zooplankton","*","*"
"FRic","absmax.skill",1,0.552863269890621,0.0917615329420184,0.996,0.334974414433981,0.0505358340635326,"Density","Windermere","Month","Zooplankton","*","*"
"FRic","t.absmax.skill",0.468,-4,0,0.274,-29,0,"Density","Windermere","Month","Zooplankton","",""
"FRic","r0.skill",0.822,0.0636318353080539,-0.0132638699656402,0.558,0.0131503401008857,0.00374906569787285,"FI","Windermere","Month","Zooplankton","",""
"FRic","absmax.skill",0.674,0.202825855555095,0.0539030938844248,0.238,0.0131503401008857,0.1971091624115,"FI","Windermere","Month","Zooplankton","",""
"FRic","t.absmax.skill",0.334,-8,0,1,0,-14.5,"FI","Windermere","Month","Zooplankton","","*"
"FRic","r0.skill",0.966,0.173883452611407,-0.0068626930816321,0.804,0.140344578722406,0.0653551402679004,"MVI","Windermere","Month","Zooplankton","",""
"FRic","absmax.skill",0.606,0.173883452611407,0.0727783242206267,0.684,0.283527450339687,0.251503986829799,"MVI","Windermere","Month","Zooplankton","",""
"FRic","t.absmax.skill",1,0,0,0.412,-45,-40.5,"MVI","Windermere","Month","Zooplankton","*",""
"FRic","r0.skill",1,0.285929954093837,-0.0171435381051768,0.064,-0.124433243051434,-0.00296744193603275,"Z_P.ratio","Windermere","Month","Zooplankton","*",""
"FRic","absmax.skill",0.99,0.354776695160795,0.0533307734721546,0.728,0.19765183362029,0.0563653856313588,"Z_P.ratio","Windermere","Month","Zooplankton","*",""
"FRic","t.absmax.skill",0.12,-48,0,0.312,-21,0,"Z_P.ratio","Windermere","Month","Zooplankton","",""
