"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FDis","r0.ccf",1,0.641450912030057,0.00136728552522292,0.640083626504834,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FDis","absmax.ccf",1,0.641450912030057,0.0982584812733466,0.543192430756711,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FDis","t.absmax.ccf",0.5626,0,-6,6,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","rmin.ccf",0.0453,-0.158785750681772,-0.117482943785776,-0.0413028068959957,"Community","Kinneret","Month","Phytoplankton",""
"FEve","t.rmin.ccf",0.566,0,-7,7,"Community","Kinneret","Month","Phytoplankton",""
"FEve","rmax.ccf",0.9751,0.165703174634668,0.117629519920617,0.0480736547140505,"Community","Kinneret","Month","Phytoplankton","*"
"FEve","t.rmax.ccf",0.7661,25,-6,31,"Community","Kinneret","Month","Phytoplankton",""
"FEve","r0.ccf",5e-04,-0.158785750681772,0.000108584121006485,-0.158894334802779,"Community","Kinneret","Month","Phytoplankton","*"
"FEve","absmax.ccf",0.9762,0.165703174634668,0.0908381946651784,0.0748649799694894,"Community","Kinneret","Month","Phytoplankton","*"
"FEve","t.absmax.ccf",0.7691,25,-7,32,"Community","Kinneret","Month","Phytoplankton",""
"FEve","rmin.ccf",0.0313,-0.162558135322519,-0.118087218857662,-0.0444709164648562,"Density","Kinneret","Month","Phytoplankton",""
"FEve","t.rmin.ccf",0.565,-1,-7,6,"Density","Kinneret","Month","Phytoplankton",""
"FEve","rmax.ccf",0.8939,0.147151299999553,0.118460288813619,0.0286910111859341,"Density","Kinneret","Month","Phytoplankton",""
"FEve","t.rmax.ccf",0.7869,26,-6,32,"Density","Kinneret","Month","Phytoplankton",""
"FEve","r0.ccf",0.0066,-0.11903956819362,0.000353514899691048,-0.119393083093311,"Density","Kinneret","Month","Phytoplankton","*"
"FEve","absmax.ccf",0.03,-0.162558135322519,0.0953322632429517,-0.25789039856547,"Density","Kinneret","Month","Phytoplankton",""
"FEve","t.absmax.ccf",0.5661,-1,-7,6,"Density","Kinneret","Month","Phytoplankton",""
"FEve","rmin.ccf",0.0385,-0.169529999641767,-0.122924211742929,-0.0466057878988383,"FI","Kinneret","Month","Phytoplankton",""
"FEve","t.rmin.ccf",0.317,-19,2,-21,"FI","Kinneret","Month","Phytoplankton",""
"FEve","rmax.ccf",0.825,0.146087070221394,0.123477259188448,0.022609811032946,"FI","Kinneret","Month","Phytoplankton",""
"FEve","t.rmax.ccf",0.5581,8,2,6,"FI","Kinneret","Month","Phytoplankton",""
"FEve","r0.ccf",0.9163,0.0719035647311883,0.00012592895431838,0.0717776357768699,"FI","Kinneret","Month","Phytoplankton",""
"FEve","absmax.ccf",0.0343,-0.169529999641767,0.098940621661906,-0.268470621303673,"FI","Kinneret","Month","Phytoplankton",""
"FEve","t.absmax.ccf",0.3163,-19,3,-22,"FI","Kinneret","Month","Phytoplankton",""
"FEve","rmin.ccf",0.0479,-0.149234661740842,-0.102146288334219,-0.0470883734066227,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","t.rmin.ccf",0.7896,24,-11,35,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","rmax.ccf",0.7409,0.118567827715131,0.102142913659058,0.0164249140560733,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","t.rmax.ccf",0.1803,-42,-9,-33,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","r0.ccf",0.3077,-0.023881414558256,0.000190507414307777,-0.0240719219725637,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","absmax.ccf",0.0442,-0.149234661740842,-0.053592241376355,-0.0956424203644865,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","t.absmax.ccf",0.7886,24,-11,35,"MVI","Kinneret","Month","Phytoplankton",""
"FEve","rmin.ccf",0.7572,-0.109696536252013,-0.12281438724013,0.0131178509881171,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","t.rmin.ccf",0.7856,26,-6,32,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","rmax.ccf",0.9405,0.159076196833874,0.121766650854481,0.0373095459793929,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","t.rmax.ccf",0.5681,-1,-7,6,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","r0.ccf",0.9442,0.0781695845044319,-0.00113562169550692,0.0793052061999388,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","absmax.ccf",0.9452,0.159076196833874,-0.0981822012743088,0.257258398108183,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FEve","t.absmax.ccf",0.5682,-1,-8,7,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","rmin.ccf",0.1087,-0.151274285403537,-0.122160061094391,-0.0291142243091452,"Community","Kinneret","Month","Phytoplankton",""
"FRic","t.rmin.ccf",0.3159,-23,-2,-21,"Community","Kinneret","Month","Phytoplankton",""
"FRic","rmax.ccf",1,0.300339578352633,0.12069542805956,0.179644150293072,"Community","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmax.ccf",0.536,0,-3,3,"Community","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",1,0.300339578352633,-0.000341714442342365,0.300681292794975,"Community","Kinneret","Month","Phytoplankton","*"
"FRic","absmax.ccf",1,0.300339578352633,-0.101468742494764,0.401808320847397,"Community","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",0.5277,0,-2,2,"Community","Kinneret","Month","Phytoplankton",""
"FRic","rmin.ccf",0.0186,-0.174382420992829,-0.120755304794376,-0.0536271161984525,"Density","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmin.ccf",0.3981,-15,-3.5,-11.5,"Density","Kinneret","Month","Phytoplankton",""
"FRic","rmax.ccf",0.9999,0.238654124602788,0.121657380522046,0.116996744080742,"Density","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmax.ccf",0.5533,0,-5,5,"Density","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",1,0.238654124602788,-0.00030300195778556,0.238957126560574,"Density","Kinneret","Month","Phytoplankton","*"
"FRic","absmax.ccf",0.9999,0.238654124602788,0.0978119782937726,0.140842146309015,"Density","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",0.5514,0,-5,5,"Density","Kinneret","Month","Phytoplankton",""
"FRic","rmin.ccf",0.0336,-0.173997145660055,-0.124372900859044,-0.0496242448010108,"FI","Kinneret","Month","Phytoplankton",""
"FRic","t.rmin.ccf",0.4734,0,3,-3,"FI","Kinneret","Month","Phytoplankton",""
"FRic","rmax.ccf",0.9994,0.218879464296413,0.123497690488461,0.0953817738079517,"FI","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmax.ccf",0.3404,-17,2,-19,"FI","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",4e-04,-0.173997145660055,-0.000899217204330914,-0.173097928455724,"FI","Kinneret","Month","Phytoplankton","*"
"FRic","absmax.ccf",0.9994,0.218879464296413,-0.100769029828478,0.319648494124891,"FI","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",0.3287,-17,4,-21,"FI","Kinneret","Month","Phytoplankton",""
"FRic","rmin.ccf",0,-0.264435606756467,-0.107028540973204,-0.157407065783263,"MVI","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmin.ccf",0.9163,46,-7,53,"MVI","Kinneret","Month","Phytoplankton",""
"FRic","rmax.ccf",0.9933,0.190565166582601,0.107793511230871,0.0827716553517304,"MVI","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmax.ccf",0.7508,21,-7,28,"MVI","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",0.7984,0.0424586242012479,-0.000638974092501598,0.0430975982937495,"MVI","Kinneret","Month","Phytoplankton",""
"FRic","absmax.ccf",0,-0.264435606756467,0.0760081854967708,-0.340443792253237,"MVI","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",0.9052,46,-7,53,"MVI","Kinneret","Month","Phytoplankton",""
"FRic","rmin.ccf",0.0107,-0.184484324043133,-0.123898522445698,-0.0605858015974353,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","t.rmin.ccf",0.5432,-1,-5,4,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","rmax.ccf",0.8179,0.144009436747411,0.123942239824479,0.0200671969229314,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","t.rmax.ccf",0.7509,23,-4,27,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",0.0015,-0.144115343728518,0.000263837120763151,-0.144379180849281,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","absmax.ccf",0.0107,-0.184484324043133,0.0913642820835753,-0.275848606126709,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",0.5414,-1,-5,4,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FDis","rmin.ccf",0.0839,-0.152156038171168,-0.119266401958892,-0.0328896362122757,"Community","Kinneret","Month","Zooplankton",""
"FDis","t.rmin.ccf",0.2495,-33,-4,-29,"Community","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9947,0.186084851519594,0.118486731995058,0.0675981195245364,"Community","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.5224,0,-2,2,"Community","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.9998,0.186084851519594,0.00116885125056833,0.184916000269026,"Community","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.9948,0.186084851519594,-0.0966569375847813,0.282741789104376,"Community","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.5316,0,-3,3,"Community","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.0691,-0.154747185838365,-0.119642700462538,-0.0351044853758269,"Density","Kinneret","Month","Zooplankton",""
"FDis","t.rmin.ccf",0.2066,-38,-6,-32,"Density","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.8672,0.144645947638771,0.119361380393268,0.0252845672455025,"Density","Kinneret","Month","Zooplankton",""
"FDis","t.rmax.ccf",0.0263,-58,-5,-53,"Density","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.895,0.0608727228748564,-0.000936115152217759,0.0618088380270742,"Density","Kinneret","Month","Zooplankton",""
"FDis","absmax.ccf",0.0627,-0.154747185838365,0.0891517213259508,-0.243898907164315,"Density","Kinneret","Month","Zooplankton",""
"FDis","t.absmax.ccf",0.2071,-38,-6,-32,"Density","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.1175,-0.152044729959537,-0.122511861441158,-0.0295328685183798,"FI","Kinneret","Month","Zooplankton",""
"FDis","t.rmin.ccf",0.496,0,1,-1,"FI","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9906,0.183952842419948,0.121687889559711,0.0622649528602365,"FI","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.3549,-16,1,-17,"FI","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.0012,-0.152044729959537,-0.000301167332356667,-0.151743562627181,"FI","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.9916,0.183952842419948,-0.0979397225898379,0.281892565009786,"FI","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.3538,-16,1,-17,"FI","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.2563,-0.1201705638167,-0.103209573626254,-0.0169609901904466,"MVI","Kinneret","Month","Zooplankton",""
"FDis","t.rmin.ccf",0.3238,-28,-10,-18,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9949,0.181844911755338,0.102747233173779,0.0790976785815591,"MVI","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.6259,3,-9,12,"MVI","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.9934,0.123794659388974,0.00141784017209762,0.122376819216877,"MVI","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.9952,0.181844911755338,-0.0695637412538297,0.251408653009167,"MVI","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.6403,3,-10,13,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.0204,-0.175406409582821,-0.123184307439916,-0.0522221021429049,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.rmin.ccf",0.5619,0,-6,6,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.6208,0.129804138795828,0.123455677903694,0.00634846089213457,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","t.rmax.ccf",0.2121,-38,-7,-31,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",1e-04,-0.175406409582821,0.000792503705961854,-0.176198913288783,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.0195,-0.175406409582821,0.0908069179204979,-0.266213327503319,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.5757,0,-7,7,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.6646,-0.107692835553121,-0.115578927510149,0.00788609195702726,"Community","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.4054,-15,-4,-11,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.5653,0.118981293661089,0.115818365825427,0.00316292783566161,"Community","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.6454,10,-5,15,"Community","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.2143,-0.0385324511822274,9.77267376746524e-05,-0.0386301779199021,"Community","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.6787,0.118981293661089,0.0875710656487282,0.0314102280123603,"Community","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.6525,10,-5,15,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.5217,-0.116741158165916,-0.117789760662141,0.00104860249622472,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.4116,-16,-6,-10,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.1896,0.102161232542221,0.117675184977148,-0.0155139524349263,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.6443,10,-5,15,"Density","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.7078,0.026344057914785,-0.000405379193750604,0.0267494371085356,"Density","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.3613,-0.116741158165916,-0.090093434505284,-0.0266477236606318,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.4143,-16,-6,-10,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.8281,-0.104199481160675,-0.122635836796705,0.0184363556360293,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.0544,-53,-1,-52,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.5781,0.127050456204163,0.123021537852417,0.00402891835174603,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.5029,0,0,0,"FI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.9931,0.127050456204163,-0.000654662707768017,0.127705118911931,"FI","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.7017,0.127050456204163,0.0909999175886148,0.036050538615548,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.5102,0,-1,1,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.2069,-0.122336440687057,-0.101446421564365,-0.0208900191226913,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.4477,-16,-10,-6,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.1899,0.0820201728957444,0.100918556304587,-0.0188983834088428,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.5667,-4,-10,6,"MVI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.8898,0.0587543155332745,0.000763555102836386,0.0579907604304381,"MVI","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.1698,-0.122336440687057,-0.0734549904406361,-0.0488814502464208,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.4536,-16,-11,-5,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.3805,-0.127826928134326,-0.12159476594065,-0.00623216219367595,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.5591,0,-6,6,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.289,0.111887760424455,0.122292462647401,-0.0104047022229464,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.4114,-16,-5,-11,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.0045,-0.127826928134326,0.000273619865691368,-0.128100548000017,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.289,-0.127826928134326,-0.0878460566657186,-0.0399808714686073,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.5732,0,-7,7,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.8528,-0.10166969180362,-0.131623159194987,0.0299534673913675,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.6998,26,2,24,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.5247,0.123335950377208,0.121659107918544,0.00167684245866345,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.5125,1,0,1,"Community","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.972,0.0954949519992792,0.0024865214718397,0.0930084305274395,"Community","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.7657,0.123335950377208,-0.119265450599057,0.242601400976265,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.4936,1,2,-1,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.2394,-0.139438659284311,-0.123274373231377,-0.0161642860529343,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.9183,46,-5,51,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.429,0.119517932314609,0.123467158446052,-0.00394922613144279,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.3115,-25,-5,-20,"Density","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9651,0.0916580077182515,-0.000209680551964969,0.0918676882702164,"Density","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.1916,-0.139438659284311,0.0915794215041502,-0.231018080788461,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.9125,46,-5,51,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.2479,-0.143799209318832,-0.125766758857102,-0.0180324504617305,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.0305,-56,1,-57,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.1349,0.0953107817307333,0.115858229795013,-0.0205474480642795,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.1592,-39,0,-39,"FI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.3596,-0.0171399231883634,0.000965018532910312,-0.0181049417212737,"FI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.2221,-0.143799209318832,-0.117413180835363,-0.0263860284834692,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.0299,-56,1,-57,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.3654,-0.113871322118533,-0.104438681879599,-0.00943264023893418,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.294,-29,-8,-21,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.2817,0.0884153507898316,0.100781935371141,-0.0123665845813096,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.4909,-9,-8,-1,"MVI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.7866,0.0415033542065331,0.00306147695302474,0.0384418772535083,"MVI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.3008,-0.113871322118533,-0.089558167904584,-0.0243131542139488,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.3057,-29,-8,-21,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.9774,-0.0903353825414489,-0.125083794967139,0.0347484124256905,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FRic","t.rmin.ccf",0.3266,-25,-5.5,-19.5,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.6214,0.133655250163204,0.126933100836302,0.00672214932690191,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.9159,46,-6,52,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.8997,0.064036934178059,0.000370570651084983,0.063666363526974,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.7041,0.133655250163204,0.104658943827422,0.0289963063357821,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.911,46,-6,52,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.4995,-0.168901006656509,-0.168865914976036,-3.50916804729151e-05,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.0967,-54,-22,-32,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.8028,0.196520909998025,0.167213852002101,0.0293070579959234,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.2794,-41,-23,-18,"Community","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.8027,0.0675794367969962,0.00208608969788411,0.0654933470991121,"Community","Mendota","Month","Phytoplankton",""
"FDis","absmax.ccf",0.8618,0.196520909998025,-0.13525486752345,0.331775777521475,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.absmax.ccf",0.2991,-41,-24,-17,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.1241,-0.200955934871079,-0.165622507343338,-0.035333427527741,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.183,-27,4,-31,"Density","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.5413,0.168190440936641,0.165302117349093,0.00288832358754793,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.7116,24,4,20,"Density","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.0038,-0.181809288261967,0.00187663339474505,-0.183685921656712,"Density","Mendota","Month","Phytoplankton","*"
"FDis","absmax.ccf",0.1094,-0.200955934871079,-0.130052128127701,-0.0709038067433788,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.absmax.ccf",0.1759,-27,4,-31,"Density","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.2513,-0.187888894273138,-0.167839500299977,-0.0200493939731607,"FI","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.4823,9,11,-2,"FI","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.7282,0.186337865344339,0.167660103620778,0.0186777617235607,"FI","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.3519,-3,11,-14,"FI","Mendota","Month","Phytoplankton",""
