"FD.metric","statistic","lag_1","lag_2","lag_3","lag_4","lag_5","lag_6","lag_7","lag_8","lag_9","lag_10","lag_11","lag_12","lag_13","lag_14","lag_15","lag_16","lag_17","lag_18","lag_19","lag_20","lag_21","lag_22","lag_23","lag_24","lag_25","lag_26","lag_27","lag_28","lag_29","lag_30","lag_31","lag_32","lag_33","lag_34","lag_35","lag_36","lag_37","lag_38","lag_39","lag_40","lag_41","lag_42","lag_43","lag_44","lag_45","lag_46","lag_47","lag_48","lag_49","lag_50","lag_51","lag_52","lag_53","lag_54","lag_55","lag_56","lag_57","lag_58","lag_59","lag_60","state.metric","system","res"
"FDis","y_x.P","0.000138766646921917","0.000300927988667765","0.00139080038976513","0.00087033462218078","0.00288323585235295","0.00682367024832886","0.0209222713083582","0.0442867636693842","0.0936217971786617","0.193328326661678","0.0951150117580253","0.073303099612821","0.0767407194274665","0.0791339001148468","0.104555684901262","0.122319546866867","0.114142354644299","0.141965967711322","0.201580122116496","0.223471825085689","0.270009209461245","0.103718269960546","0.11155766102132","0.129987375869642","0.171083459610361","0.0209747673585772","0.0151151798673196","0.0195387912611784","0.0226951211119314","0.014133660000145","0.022372129071154","0.0343625453357181","0.0327822615161808","0.0295973684809744","0.0278241245084215","0.0146032407930694","0.0114782902716738","0.0138900687711563","0.00590656837782544","0.0059473617553425","0.00746601533127922","0.00900885682650965","0.0135974237598731","0.00587939274339533","0.00694826171939367","0.00654147250759696","0.00636621827448858","0.0065718275386506","0.00978269364071216","0.011550085419656","0.0154580942570355","0.0119535212233433","0.0138216724237467","0.0184751719741568","0.0261843882855077","0.0324790170308098","0.0391300682298881","0.0457778838959793","0.0531784624214762","0.0632245908660334","community","Kinneret","Month"
"FDis","y_x.sig","*","*","*","*","*","*","*","","","","","","","","","","","","","","","","","","","*","*","*","*","*","*","","","","","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","","","","","","","community","Kinneret","Month"
"FDis","y_x.aic","1980.16809046838","1978.63599287288","1981.1456843889","1982.86032575963","1987.38375926545","1991.52131338116","1992.35431501188","1979.50455233994","1959.67095011588","1944.96104720708","1929.38679955521","1929.24335222625","1933.9747125208","1938.18253501431","1940.28774680598","1939.67985380659","1939.78084302762","1941.07610772718","1946.09249171055","1951.5722886572","1957.18668613976","1956.37971377894","1957.806264192","1963.35773125162","1967.98735232401","1951.44598835124","1951.50281717107","1955.04478145079","1958.41119202371","1961.07479646261","1966.57419029172","1970.93564135739","1974.14252121491","1976.1017873512","1978.90949753935","1969.79207183438","1972.7283990904","1974.36636484121","1966.95005973116","1971.94182908181","1974.47001125024","1979.30985339753","1974.58832555659","1969.23744191107","1974.72963721193","1978.42010576707","1982.52272632434","1982.51909170986","1988.31940460642","1990.52610762006","1993.90601664512","1991.83304522443","1995.85482540643","1999.16132675458","2000.92211004737","2004.00888113311","2004.79477134363","2004.16913505598","2007.98059111708","2008.23142289675","community","Kinneret","Month"
"FDis","x_y.F","10.0707791419803","7.96157109211993","5.69292495174397","4.26754027159012","4.57632118447176","4.07967812278256","2.99730335956038","2.63590139149286","2.2410301619694","2.16288087616028","1.87795158777466","1.85117997556131","1.71420477361411","1.86754418472116","1.79024541570197","1.63281534325151","1.67085976684616","1.49731466024344","1.46263153522718","1.38741409538993","1.39803947831758","1.4814403176838","1.46555767179562","1.39720457570971","1.3382537736223","1.34012383663729","1.29632820003781","1.35547890086648","1.40318269947806","1.36763777273454","1.35868780432","1.29639986910904","1.43587485862393","1.3872818527162","1.5593360414047","1.55843604541293","1.63009110396941","1.60412946243674","1.56943616341198","1.66032926396265","1.66396375529897","1.67868747679687","1.59276114581342","1.53140283611472","1.52210364967632","1.47887883747318","1.46557278676554","1.46295630630992","1.47123606364566","1.45403921533626","1.4809833036327","1.44253495873106","1.44368994135652","1.38186986663336","1.36241414134106","1.3732994935011","1.33198740721159","1.35984159048288","1.34969028692952","1.30520527688858","FI","Kinneret","Month"
"FDis","x_y.P","0.00155370130647992","0.000371981752923745","0.00072799330217943","0.00198824733518466","0.000394512962172522","0.000476447525066481","0.00407021664215579","0.00736636221089981","0.0177424707811815","0.0180395294491376","0.0386103726708775","0.0367766817036291","0.0531209770991704","0.0263230641267819","0.0317341090406364","0.0547487579918733","0.0427432072566829","0.0831053782208822","0.0910139083682278","0.119360897542348","0.109640995370541","0.0715338291307466","0.0733827104263458","0.0977516918793366","0.124913800272116","0.120113528111438","0.144197195273804","0.104562020539032","0.0782562395131459","0.0919007519391757","0.0935361815925847","0.127961910220118","0.0551431419201744","0.0717670622953435","0.0217912990302174","0.0206920109722097","0.0112782247740835","0.0129395513081905","0.0159909169963046","0.00713086093636428","0.00643100414575082","0.00525307615566595","0.0104270281767128","0.0166204961580023","0.0171113451851246","0.0235036139281211","0.0252055236415885","0.0247687777408528","0.0221835117719309","0.0247668625567627","0.0187922394340103","0.0254708920212402","0.0243454226298536","0.040454328230056","0.0464604064851049","0.0412756751739483","0.0572317769872956","0.0441301175098279","0.0470984543242606","0.0674112936630364","FI","Kinneret","Month"
"FDis","x_y.sig","*","*","*","*","*","*","*","*","*","*","","","","","","","","","","","","","","","","","","","","","","","","","*","*","*","*","*","*","*","*","*","*","*","*","","*","*","*","*","","*","","","","","","","","FI","Kinneret","Month"
"FDis","x_y.aic","2083.64963371559","1989.94609371093","1981.49569058702","1979.32086556591","1972.26791792693","1969.8347154418","1958.49807016681","1957.13910157522","1947.39858872965","1939.60787507046","1943.67725364845","1940.48246266081","1945.27682638206","1943.52529777278","1945.10222869241","1946.72796053636","1946.91517139106","1947.12888830791","1948.60834694153","1953.62053470746","1953.78362399332","1951.85900055962","1952.64070915099","1957.51134344883","1954.45517893365","1954.76553699687","1956.24853277225","1944.82304842641","1946.65871022707","1951.69347314888","1947.77972892742","1946.58148119486","1941.29178634894","1938.00842179391","1930.16375295683","1927.93222870475","1921.12940038467","1924.75516344922","1923.34140684035","1917.94646994843","1918.19137726849","1917.8281156624","1911.95112280228","1910.50472286069","1913.06462922235","1917.32655638865","1903.42616503806","1905.15932943106","1905.98731596927","1908.27071923426","1906.53441238874","1909.84853431809","1911.14386035591","1910.70256417595","1912.7145594939","1912.34069467861","1914.72993183777","1911.89309097425","1910.85520033134","1903.64028820218","FI","Kinneret","Month"
"FDis","y_x.F","3.95572774092625","9.91133196759094","6.17030280322762","5.37094141530452","4.97660607395106","4.6337936356638","3.91181360315215","3.06579718859838","2.40330941311565","1.88126084831821","1.52225284009753","1.43394179726677","1.37862426661853","1.43780805717466","1.51635841388936","1.4993171998298","1.36437084730819","1.40258497845041","1.30433511842435","1.20547278117993","1.19790589287978","1.22635836714163","1.21248682680016","1.17791795683381","1.37603209244975","1.38196800187198","1.35998068812005","1.30607270941886","1.24073680184522","1.20791915933457","1.28275369190383","1.26653100235473","1.266369047966","1.29750423586594","1.29986149519751","1.22248491430566","1.22899086524062","1.21362673423672","1.14430421690178","1.15245195944223","1.1497463259196","1.11569698645706","1.0783491123695","1.02914889721945","1.02386943781116","1.00858478085041","1.07641431537568","1.05385823924727","1.03967449312599","1.02013395466667","1.01595660048203","0.984485397903282","0.973364008744293","0.951132289122069","0.924278871584556","0.89611834991357","0.866560574113354","0.889436312524504","0.879456953503665","0.938017157181854","FI","Kinneret","Month"
"FDis","y_x.P","0.0469921165300971","5.48444235668466e-05","0.000373487984723475","0.000280227622443618","0.000166363842917683","0.000118800260271668","0.00032487019095484","0.00205154683129383","0.0107525756008648","0.0441963465972396","0.117877112262256","0.144415930000221","0.163137256268728","0.128910561212067","0.0924848074309368","0.0927027935990705","0.146414880466276","0.121780629405473","0.17159213608907","0.241291258424218","0.244276134954924","0.216167651334459","0.224392904598815","0.253092872487034","0.104310012479416","0.0977488583440307","0.105517878064971","0.134173279160437","0.179867767399818","0.20624073383334","0.140604558548441","0.149732243630339","0.14692880609312","0.121456495685623","0.117132306760362","0.176073553909793","0.167529861022843","0.179504707954168","0.254341099724646","0.242283281400241","0.243712260824039","0.287172685548286","0.341365518123977","0.422331138007403","0.431490200735515","0.459101306807378","0.340616105076234","0.377794758023502","0.402356861897611","0.43802752594328","0.445910068739773","0.507336015080352","0.53014662343987","0.57591452956611","0.631413157640721","0.688696623910902","0.746181086805619","0.705194115415204","0.726105622149534","0.609761988369294","FI","Kinneret","Month"
"FDis","y_x.sig","","*","*","*","*","*","*","*","*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FI","Kinneret","Month"
"FDis","y_x.aic","2083.64963371559","1989.94609371093","1981.49569058702","1979.32086556591","1972.26791792693","1969.8347154418","1958.49807016681","1957.13910157522","1947.39858872965","1939.60787507046","1943.67725364845","1940.48246266081","1945.27682638206","1943.52529777278","1945.10222869241","1946.72796053636","1946.91517139106","1947.12888830791","1948.60834694153","1953.62053470746","1953.78362399332","1951.85900055962","1952.64070915099","1957.51134344883","1954.45517893365","1954.76553699687","1956.24853277225","1944.82304842641","1946.65871022707","1951.69347314888","1947.77972892742","1946.58148119486","1941.29178634894","1938.00842179391","1930.16375295683","1927.93222870475","1921.12940038467","1924.75516344922","1923.34140684035","1917.94646994843","1918.1913772685","1917.8281156624","1911.95112280228","1910.50472286069","1913.06462922235","1917.32655638865","1903.42616503806","1905.15932943106","1905.98731596927","1908.27071923426","1906.53441238874","1909.84853431809","1911.14386035591","1910.70256417595","1912.7145594939","1912.34069467861","1914.72993183777","1911.89309097425","1910.85520033134","1903.64028820218","FI","Kinneret","Month"
"FDis","x_y.F","2.52772914484782","0.464620824188323","0.447583053171981","0.754002098900695","0.53679113251773","0.470401995149308","1.10159830162228","2.57508958438173","2.32872517036122","2.24086946600397","2.32275171169057","2.80414364499314","2.35143917381713","2.33158995806083","2.30300521366229","2.20928477302813","2.12939736848396","1.98055390878133","1.90908679227805","1.9548159586291","1.85700429712135","1.82771666069346","1.77867463832159","1.8578611183157","1.49734830170022","1.39096754493658","1.37577918171345","1.31982155029261","1.29242383825906","1.25246882009576","1.25775881949148","1.22115778725697","1.20123204726181","1.20255319046141","1.16186097714035","1.19532296522198","1.16326492763429","1.12357543456174","1.11245652848157","1.09634553505167","1.09607496112086","1.03696703001111","1.1253934839965","1.14193641981001","1.10769081736135","1.09266969748851","1.1135646159228","1.0799753208265","1.05899749488901","1.1070381286432","1.1465010309259","1.14865766576522","1.11974829526563","1.1443322087261","1.16353197885599","1.21787549962158","1.20137389845786","1.19073734868551","1.32424020882084","1.32314729911347","mvi","Kinneret","Month"
"FDis","x_y.P","0.112186274368114","0.628513672577331","0.719064380281648","0.555417670571376","0.748503242758112","0.830569729568461","0.359782003551621","0.00878900310702668","0.0135561311002321","0.0139477054217866","0.00817437688475875","0.000893897629126172","0.00434285294759906","0.00366097435850699","0.00325772982188266","0.00405994643713714","0.00491586641511876","0.00876865388559822","0.0109207132689121","0.00740902646507136","0.0110916386454356","0.011577715465527","0.01371009986299","0.00761658980790147","0.0562718880430357","0.0934198955655413","0.0973646635563438","0.125329484372886","0.140091943690612","0.166997416161998","0.159646237360992","0.188116396355057","0.204401828588875","0.200458195277977","0.241566159328852","0.202727180596311","0.235539414776571","0.28288894840037","0.296281476682393","0.317667424946044","0.316766973630995","0.40941714154682","0.272146079474337","0.248268468401114","0.294372517797592","0.315811181792479","0.282991896008817","0.333871248748399","0.368287450483933","0.288832749659121","0.230679209397941","0.226236756649075","0.265734282764355","0.229077183779848","0.202202387186499","0.139612216454014","0.154868828932626","0.164977740671928","0.0585825689809018","0.0579556263221979","mvi","Kinneret","Month"
"FDis","x_y.sig","","","","","","","","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mvi","Kinneret","Month"
"FDis","x_y.aic","871.617959989766","853.878329593309","856.077459176019","854.868530163394","858.55211768245","858.165242438058","853.068664691882","845.814823450332","835.891197823341","832.374596523733","830.362186265565","821.247229701143","817.466071683727","819.603818073823","823.973868339966","823.301171465473","824.656004452864","830.080837145836","833.047422590078","837.356539087923","844.713666521693","849.516811885115","854.152875365546","854.426495381057","852.35127244086","853.553113284613","858.770059062718","864.632672815446","868.344311559047","859.327966078968","858.904157753886","863.971104490178","869.856332227179","868.595763545213","875.123871920846","877.526513314387","882.437280457949","888.522830256534","886.217925104394","892.415209083067","897.71947186938","902.707615826607","894.713817749909","888.318456254108","893.682143874642","900.964480598124","903.346280168031","909.253434535227","915.929843487457","919.890142915306","922.962853721635","927.919385653135","934.888149947079","937.693334499736","936.653515532113","934.390864748278","939.082439274236","940.43408440486","933.276996266052","930.39363778094","mvi","Kinneret","Month"
"FDis","y_x.F","10.1277329112908","7.04326203622477","4.0759354027082","4.12154276453724","3.28058735681359","3.18706200475206","2.89239420937827","2.04126095487799","2.34352020701946","1.70162451577794","1.62987618677445","1.45431694091383","1.36148247171505","1.31902679164503","1.24358524711177","1.26946536860339","1.23208520043638","1.15081478047799","1.13331486004532","1.06074985525769","1.02668706462158","0.986170050304663","0.938850562764225","0.963646958577646","1.01537939716512","1.06313535758267","1.00114880461939","0.985284644428334","1.01877062326253","1.16993922928162","1.21913997730156","1.21478636626242","1.19620219093871","1.16879437650137","1.09783889789078","0.993592863873259","0.997045825314947","1.0118664512996","1.0080755462008","1.00762459266955","0.981129086071869","0.966226854709195","1.02915525121871","1.03791560276453","1.04907731345755","1.01446730183388","1.00181772025188","0.994354153226731","0.970744374662126","0.948202085401015","0.927502967788294","0.90310095911541","0.871380731832201","0.849595017028718","0.850599653511451","0.822090301265961","0.794083909424801","0.83157479340583","0.823841951002723","0.846849344758023","mvi","Kinneret","Month"
"FDis","y_x.P","0.00150690210870885","0.0009188365442101","0.00686454712569651","0.00256945711430068","0.00606733615467125","0.00421294760458002","0.0053905516100512","0.0390647498305128","0.0129497715742968","0.0758432232913784","0.0853187673188891","0.1358196460187","0.171905868966187","0.189142957555688","0.232665129507767","0.209609344981622","0.231908168142524","0.296942292427675","0.311029750220394","0.386846416216447","0.427099905304806","0.479466515413866","0.545349220749809","0.513189240222586","0.44297901523208","0.379348103866739","0.463901617133699","0.487860379913276","0.439334213892236","0.244585302799957","0.192842031388441","0.194040654852928","0.209435163772651","0.23602202398026","0.322369896819422","0.481381496712525","0.476207092144535","0.451811252994714","0.458417459758919","0.459451489291685","0.506315869911624","0.533993715497558","0.422492794646478","0.40715949585436","0.387652787086962","0.448377003288699","0.471841570470535","0.486226114333472","0.53215006714769","0.577159434835852","0.619069747841133","0.668025207918851","0.729194959841493","0.769671175860379","0.770158137355929","0.818807540272302","0.861259208377746","0.808228687918074","0.822525207785726","0.786993317198321","mvi","Kinneret","Month"
"FDis","y_x.sig","*","*","*","*","*","*","*","","*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mvi","Kinneret","Month"
"FDis","y_x.aic","871.617959989766","853.878329593309","856.077459176018","854.868530163395","858.55211768245","858.165242438058","853.068664691883","845.814823450332","835.891197823341","832.374596523733","830.362186265565","821.247229701143","817.466071683727","819.603818073823","823.973868339966","823.301171465473","824.656004452865","830.080837145836","833.047422590078","837.356539087923","844.713666521692","849.516811885115","854.152875365545","854.426495381057","852.35127244086","853.553113284613","858.770059062717","864.632672815446","868.344311559047","859.327966078968","858.904157753886","863.971104490177","869.856332227179","868.595763545213","875.123871920846","877.526513314387","882.437280457949","888.522830256534","886.217925104394","892.415209083067","897.71947186938","902.707615826607","894.713817749909","888.318456254108","893.682143874642","900.964480598124","903.34628016803","909.253434535227","915.929843487458","919.890142915306","922.962853721635","927.919385653135","934.888149947079","937.693334499737","936.653515532114","934.390864748277","939.082439274236","940.43408440486","933.276996266052","930.39363778094","mvi","Kinneret","Month"
