"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FRic","t.rmin.ccf",1,60,-5,65,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","rmax.ccf",0.0989,0.00219771866740681,0.101138790584886,-0.0989410719174788,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","t.rmax.ccf",0.1215,-53,23,-76,"Z_P.ratio","Kinneret","Month","Phytoplankton",""
"FRic","r0.ccf",4e-04,-0.381092724689699,-0.0790851022812568,-0.302007622408443,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","absmax.ccf",4e-04,-0.399243772481303,-0.139019450804015,-0.260224321677288,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FRic","t.absmax.ccf",1,60,0,60,"Z_P.ratio","Kinneret","Month","Phytoplankton","*"
"FDis","rmin.ccf",0.0047,-0.215355400838058,-0.102968322273425,-0.112387078564632,"Community","Kinneret","Month","Zooplankton","*"
"FDis","t.rmin.ccf",0.2509,-32,7,-39,"Community","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9807,0.193294157336377,0.109251591539522,0.0840425657968554,"Community","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.5115,-4,-4,0,"Community","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.9849,0.135705225362658,0.0085022291231979,0.12720299623946,"Community","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.0047,-0.215355400838058,0.0954857333041034,-0.310841134142161,"Community","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.2189,-32,3,-35,"Community","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",1e-04,-0.257661150967938,-0.102013174055561,-0.155647976912377,"Density","Kinneret","Month","Zooplankton","*"
"FDis","t.rmin.ccf",0.233,-38,5,-43,"Density","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9753,0.186544554579026,0.105575735055797,0.0809688195232282,"Density","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.6566,15,-4,19,"Density","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.6306,0.0297846939699816,0.0103847290383102,0.0193999649316714,"Density","Kinneret","Month","Zooplankton",""
"FDis","absmax.ccf",1e-04,-0.257661150967938,0.0900500162622163,-0.347711167230155,"Density","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.19,-38,1,-39,"Density","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.4738,-0.110276347748458,-0.107610051816937,-0.00266629593152058,"FI","Kinneret","Month","Zooplankton",""
"FDis","t.rmin.ccf",0.9296,55,1,54,"FI","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.9998,0.267485875063158,0.109358428790101,0.158127446273057,"FI","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.3406,-23,-1,-22,"FI","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.927,0.0887748263521785,0.00320814598981079,0.0855666803623677,"FI","Kinneret","Month","Zooplankton",""
"FDis","absmax.ccf",0.9998,0.267485875063158,0.0814632259419208,0.186022649121237,"FI","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.3164,-23,1,-24,"FI","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.2529,-0.111265272808304,-0.0780653680494428,-0.0331999047588617,"MVI","Kinneret","Month","Zooplankton",""
