"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.245645713934801,0.0279676338595963,33,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.188632363764352,0.0255390466388437,34,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.194146598613849,0.038189663520671,35,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.203141018828088,0.118287888189675,36,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.205952057225642,0.175817058494931,37,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.129554845890375,0.148846490845018,38,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.182696171497358,0.178039808594068,39,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.175576387839515,0.207443743724397,40,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.188618495099198,0.190200366972349,41,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.20896447064087,0.219945392100153,42,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.219334625853987,0.230953017659063,43,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.19750830461738,0.28041235606323,44,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.206598666218326,0.285356049785934,45,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.234137481917099,0.303429304129315,46,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.262696046586123,0.29757148065788,47,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.304390656484502,0.248470654030424,48,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.247581227959509,0.252820575761337,49,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.23155596840727,0.214554831905072,50,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.242664225954181,0.207612304629863,51,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.2286899563339,0.207580302432919,52,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.262177938992205,0.239934996530553,53,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.292253128296706,0.277628469809267,54,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.243660432778309,0.299249171644348,55,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.217636631016456,0.264283934245745,56,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.207583676581594,0.272789470814965,57,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.249919563482339,0.25288915824803,58,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.294605926871932,0.170499197977444,59,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",0.297497450263156,0.125314251746796,60,"Community","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00618940628147492,0.0688254111070568,-60,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0401291402270814,0.0180051487341896,-59,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0148146261355125,0.0488748712826635,-58,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0266205666341311,-0.00353741008706361,-57,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0737267090996,0.0387930413805061,-56,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0848286365485253,0.0887019931836665,-55,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.0262548834979851,0.135316128589984,-54,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.00972557057133928,0.119215534451545,-53,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0345164833640977,0.0270230453002529,-52,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0199974955292958,-0.0545771743252949,-51,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.00665990681134406,-0.0989999696737534,-50,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.000924045439126376,-0.0371676335065287,-49,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0422305753070909,-0.0646336098162695,-48,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00782190835582435,-0.0273312575586795,-47,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0385355899073946,-0.0556310745873897,-46,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0884532812754136,-0.0025636726780364,-45,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0802769478973862,0.0306309492501378,-44,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0880123118932741,0.00917964375668923,-43,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.11568122296507,0.030063890361596,-42,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.160830479418576,-0.0901584662221019,-41,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.20655094950198,-0.0409580706679499,-40,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.132018485114049,-0.0450377715935205,-39,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.142794350500523,-0.0154806500027174,-38,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.169932817163282,0.0152112390811778,-37,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.191161569029161,0.0266620756195298,-36,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.118473371539013,0.0117344726457548,-35,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.148665542424626,0.0862852524783986,-34,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.123595451235752,-0.0121559143801292,-33,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0755409344632789,0.0124924030053567,-32,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0509378155843526,0.111293235649548,-31,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0767612517620155,0.113371278210115,-30,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.104251781354714,0.113023933835417,-29,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0559896165114481,0.141175185549142,-28,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0773401810445445,0.148331442393027,-27,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",-0.00640145884331668,0.125760447343513,-26,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0111335289296973,0.0291243404913116,-25,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0340372806183405,-0.00134160489342753,-24,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.109373536256004,-0.0427463029173573,-23,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.081107181671202,-0.0619027082528784,-22,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0854210386288754,-0.0640872829662285,-21,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0211421891255223,-0.0553617422028323,-20,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0741498504278316,0.0166426614245406,-19,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.104458281777529,-0.0174518769477996,-18,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0776193176327164,-0.0578509101144921,-17,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0302811730418477,-0.0746726920023116,-16,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0361636978697872,-0.0468049389042414,-15,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0156205475815359,-0.0796706415350987,-14,"Density","Lower Zurich","Month","Phytoplankton"
"FDis",0.0707434322302971,-0.0263719267397751,-13,"Density","Lower Zurich","Month","Phytoplankton"
