"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.0277306583548512,0.161963005812327,4,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0675793602461417,0.116328376433194,5,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.127146292552307,0.201491433190468,6,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.130075931829387,0.147698056172396,7,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.153536163538659,0.141526581582047,8,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.106330459461555,0.144830028244563,9,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0531689480147185,0.223212198309861,10,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0252705988163264,0.180628125423712,11,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0486302940473495,0.11730756799172,12,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.086206509913595,0.0915201806751325,13,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0702718542653194,0.119274814821825,14,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0726406535657542,0.139005594702094,15,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0794397611122185,0.125167911872639,16,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0046987429227446,0.127207278121154,17,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.00905378352760056,0.19114638724939,18,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0344088343450781,0.109195680302842,19,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0798661053007969,0.200888668656857,20,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0658257288829865,0.198173316024015,21,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0571772046879098,0.192591639506952,22,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0975413423391301,0.167323709660081,23,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.096878488978747,0.13544607283457,24,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0617401411050267,0.0738268598021606,25,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0366754573084777,0.110985357004008,26,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0105250463194554,0.146704866692256,27,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0252522953458529,0.164638286646933,28,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.00990717642305158,0.264682642202169,29,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.00719879775273025,0.18374815777224,30,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.07242740187211,0.173417342584341,31,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0441573742705813,0.068043335727349,32,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0611152403222396,0.0272161825069349,33,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0132536342014642,0.0491810189946122,34,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0163914220309747,0.150061914525361,35,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.00862480785142777,0.167708346321159,36,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0251619318805755,0.144661203919433,37,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0130340685974714,0.158043127119773,38,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0434624958988244,0.204141147681618,39,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0693426052844516,0.223290325217182,40,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0176039567059435,0.239929608318854,41,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.016820727706897,0.143544796962756,42,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0394789708371602,0.204250035822291,43,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.020353378188801,0.183573863564635,44,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0525856335275829,0.158664664209801,45,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0687299766627155,0.0736242913124733,46,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0727403838854791,0.0799737912920312,47,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0569113135947558,0.128836230812726,48,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0271537027587345,0.16377803475071,49,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.00555050340264696,0.152048511613052,50,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0399575386705554,0.153120377588709,51,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0598408267042891,0.148286416622867,52,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0753996601595937,0.085686519447631,53,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0487452511416577,0.14548112212474,54,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0475535256097939,0.205612868305557,55,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0665832213344403,0.106917641494866,56,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0283628926525287,0.0942972750705363,57,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.0095204859882832,0.117217008947056,58,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0723802801563947,0.127623180813268,59,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",-0.0142741058643406,0.0764574739675025,60,"Community","Kasumigaura","Month","Phytoplankton"
"FDis",0.119671013938224,0.155134068304238,-60,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.106658345096366,0.142248586636303,-59,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.164307710929624,0.131619900014842,-58,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.163844528970904,0.148863304260399,-57,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.162784442572538,0.147321284789554,-56,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.181065217993701,0.18539891720404,-55,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.174864803595271,0.178492578232192,-54,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.172282178226152,0.123655250033703,-53,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.156846566233996,0.119896873684412,-52,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.132247593765334,0.14323677739474,-51,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.128496045764817,0.137002434328796,-50,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.101932464271108,0.126603326030671,-49,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.11017217838801,0.138208332877248,-48,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0967012690718776,0.156166636353243,-47,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.132070008600867,0.21594050523374,-46,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.14995289666175,0.293537936323989,-45,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.126601429482073,0.367126510884521,-44,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.0977196334919204,0.347244466675022,-43,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.136277798882788,0.324718831382909,-42,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.153107767690748,0.280232812864414,-41,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.184745077634833,0.233089257286762,-40,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.236356137007189,0.225743301261006,-39,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.305534869257466,0.218434487585707,-38,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.305627772879476,0.188430740593171,-37,"Density","Kasumigaura","Month","Phytoplankton"
"FDis",0.326770425969083,0.153596476902665,-36,"Density","Kasumigaura","Month","Phytoplankton"
