"FD.metric","x_y.r0","x_y.lag","x_y.skill","y_x.r0","y_x.lag","y_x.skill","state.metric","system","res","troph"
"FDis",0.0459509680973133,-2,0.118363268864494,0.0439326334825235,-8,0.156849697421715,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0581347758991326,10,0.105875766490746,0.112630590056799,-1,0.19909380642789,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0707788751991204,-47,0.124446341932653,0.0340769614981936,54,0.193707317882758,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0376003749097764,42,0.231528893784094,0.0354368144280315,-33,0.201752198925028,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.139351935503552,-37,0.149538595820892,-0.0417618453198187,-60,0.198741292082564,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0268524139236925,-24,0.13336294501886,0.143525910474358,-49,0.164758429271342,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0169669416964573,27,0.137551577392792,-0.025122657978844,-12,0.151532027394749,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.016714998700479,1,0.137766139604431,0.106194379600197,27,0.266774211563892,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0533946795522365,-35,0.166552910345968,-0.109514629131324,48,0.178193498126198,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0529395653214561,-26,0.152970389115641,-0.0548781410059367,-8,0.153813780907778,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.100306450230663,-41,0.204191861417861,0.139508462530608,0,0.139508462530608,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0720709544223949,-10,0.136635232866931,-0.0903828788736714,-20,0.163915854931935,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0579678179240349,-56,0.122023645673137,0.0734663114434185,14,0.171315589222049,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0827949171245512,-35,0.139142010630461,0.0198427542548891,40,0.231574098364734,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0458644151982781,3,0.154377612077532,0.107113800365483,-42,0.234586807239278,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0224052271045632,15,0.179059003726583,0.0312090117038547,-31,0.160898182859286,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.128738536005158,-42,0.169657058114329,0.0946483054886283,16,0.176748185222148,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.063534280340571,-40,0.113225126273102,-0.0925659849802951,-20,0.19192109807384,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0877793592935886,-55,0.120467299252285,0.102485557523263,43,0.198887555731009,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0892571872414989,-53,0.241387487241468,0.068400977735673,-34,0.221712454069189,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0242444150305946,-23,0.189444051950817,0.0873984705830344,-44,0.194003717363859,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0354356953947882,41,0.209982303310917,0.0335569918995639,59,0.19253352334253,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0484499798326855,52,0.147889470376679,-0.0205099991496201,-30,0.197667025788288,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0359591536783695,-49,0.174004429416923,0.0133572531393376,5,0.160675648438111,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.00836074357995303,-28,0.120585940509072,0.0496043122590407,-48,0.146234706472756,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0605183671788534,16,0.198979736002874,0.0348623246736515,31,0.170834932055191,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.160816208903439,23,0.229238194809043,0.0710191293613587,-22,0.180719996795884,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0311814417923174,-8,0.212053920339032,-0.0216337753576201,43,0.161240194724217,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0327071071630774,35,0.120416726009807,0.0205491405926107,48,0.180843468008831,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0301931410245098,25,0.146271252497508,0.163758568799048,2,0.183492850401367,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0484203717002719,-37,0.104437135152924,0.0581583956922151,-35,0.153484155700491,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0651928403627887,4,0.124172865467551,-0.13250748355565,-36,0.186979769681869,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.163153138115643,-42,0.263137749876781,0.0863513759976176,-43,0.155799227098489,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0547154371051681,-59,0.123684429503747,0.0708584675442633,35,0.1659692520901,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0397485969159041,35,0.167770625091792,-0.0750690732380492,31,0.132138103972235,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0350216053332581,-8,0.18760471292047,0.0189949422895879,-20,0.175009239796542,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.00978531453601286,-55,0.138724581337927,0.0147351798099057,36,0.150016442307594,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0360047034700387,-25,0.166665146237653,0.0730425126984102,20,0.178857746579168,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0322317894410031,36,0.198829417987053,-0.0650665946980808,-35,0.185778328024376,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0558170392237711,56,0.391161265090092,-0.0326338220637595,-56,0.265524518699852,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0104194217572025,57,0.207648916420688,0.163400917903695,1,0.198289945377943,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0451545442941451,-44,0.120471987467035,-0.0171913236198045,2,0.168329889188144,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0475292880320612,-42,0.214876933307982,0.00520428403403534,-13,0.164269487895823,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0460907395002831,-51,0.19214288285806,0.0648493522870162,-57,0.14937288126726,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0324642259810509,8,0.202685301985858,0.00908776428008839,11,0.178769944822315,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0398425064800234,-27,0.356421887248261,-0.0135919758289448,-27,0.187808084131589,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0747533246627787,35,0.158296879109973,-0.0430518265880826,-52,0.173915132140915,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.011463067248037,-41,0.18693774079111,-0.0609867762033051,-21,0.183917104442848,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0744782582393399,-55,0.132797082712278,-0.052741272470171,-57,0.132567601327014,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0640737289676458,50,0.175455449036931,-0.00650442566128488,-39,0.200220851920007,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0709329098771047,-13,0.181714705552267,-0.0569262738416269,-47,0.127977028921642,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.111101316582567,20,0.108499992665395,-0.03080082640695,-49,0.227157807579619,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0146089809654543,-17,0.14226067057805,0.0100311680123187,3,0.17194596658325,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.00153574504934131,-17,0.14930182340549,0.057428919231404,53,0.184072202119975,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0041138835705138,50,0.111195034085703,0.0610381553142334,-20,0.180282133374451,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0628692506290657,-59,0.145871492847751,0.165669670606304,0,0.165669670606304,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.108119671938092,-6,0.0841878405155127,0.0147847167613722,-60,0.136882886187363,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0970478307626829,50,0.218007408915094,0.0063801739443538,-21,0.174370812648775,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.161613156335011,-21,0.329115388885315,0.0527438158558213,50,0.160292955281372,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.163981507957733,-36,0.297487042493621,0.0303984598085966,-48,0.166094980748821,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0326731168671227,-8,0.106141825262826,0.137808658860923,47,0.146824041790696,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0178815673975116,-54,0.13181162127914,-0.0504069419554685,60,0.215516794066853,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0978684601216081,-1,0.189397654685245,0.0369341116785055,33,0.131658809751445,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0644277376180702,-8,0.195085983756337,0.0938619043696389,35,0.164614356953853,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0229523662362035,8,0.132535402995276,-0.0185046601547568,57,0.231053174150121,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0855061048841229,21,0.112874755617596,0.0105291442562244,-49,0.16183731124336,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.032271134414794,27,0.156096588713028,0.0212748694101301,33,0.154759994522235,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0249799012256067,-53,0.170228985450322,0.117495643354708,-39,0.201910654878435,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.17093557473996,3,0.239967262313006,-0.0411797513317232,-59,0.134012950558429,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0104093408788365,-56,0.223529168875493,-0.0067961939673568,-49,0.17396483591864,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.00652963690834794,30,0.1106868984515,0.0161271014075901,5,0.158403385339775,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0397961322937168,7,0.181784486807809,0.0849145519597207,36,0.153629950789948,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0983488963273142,-56,0.126500158440928,0.0261896196031481,54,0.195222434989943,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0706497213867109,7,0.116081716117005,0.00480380193026214,-19,0.184160348295338,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0506737618732072,-58,0.136722017032248,-0.024896392211662,-16,0.174675369508435,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0554200469862945,53,0.19075049436775,-0.0184928757296272,14,0.170325978593018,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0190206062613976,33,0.147379746243038,0.00896609914868737,59,0.194380353925925,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0374299185719541,-60,0.187140054864609,0.0348725008637564,-51,0.199201375815752,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0297908182624282,-33,0.194659576248249,-0.137373172491791,-10,0.176680336210903,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0466139910205422,-5,0.224330044751507,0.0531697121929859,50,0.186054917683945,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0499024626430823,23,0.125938834148153,0.0251559784420317,6,0.1517892449768,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0342806231462071,30,0.222096999001569,-0.0203520092526268,-47,0.155617445516145,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0351734920719453,29,0.258902465342562,-0.107402582095946,5,0.170427822628365,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.00420436012265371,60,0.145866212789174,-0.100934173754733,-28,0.196308456923749,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.16608756514678,0,0.16608756514678,-0.0193624826053739,34,0.168799847977,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0521087138840259,52,0.134582323697683,0.120394524111474,-42,0.158862913893381,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.132632975596556,-25,0.179220578694875,0.082263355509458,4,0.154696226056129,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0679528763269141,4,0.118616104340962,-0.00934989283228877,14,0.117641261507552,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.123996892818691,1,0.189667175613518,0.0889076813615667,-59,0.179629808153513,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0172237791438644,-50,0.171618984234918,0.0523170263107735,-18,0.164248432989477,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0369061218451414,40,0.129614581463377,0.0112978459242464,-3,0.170117311973211,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.116243950355328,-43,0.273603750615995,0.0273636921708108,58,0.231517049532023,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0584893033715783,-51,0.128808626415897,-0.00307014686662293,26,0.123913486286482,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0901134513613345,26,0.242093992283083,0.0524362449447763,39,0.142182340041323,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.103133000513358,59,0.171965421007267,-0.0994162450364185,-59,0.167772913637833,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0861411096912063,-55,0.170194251675576,-0.0887418421449737,54,0.186130384475446,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0587631445088391,26,0.114408080842742,-0.0252183344762915,-54,0.12516444313152,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0639867688212407,-14,0.213350391281129,0.0322549502235793,30,0.167908548546505,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0673419275876113,-27,0.213236143349331,-0.00937900741847706,38,0.124772843875993,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.11331716014202,9,0.215954625216296,0.0371922118730603,-1,0.115934890803204,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0422453948425781,-54,0.180336114509546,-0.0227357311981915,44,0.179109705687921,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.00584914836929146,-24,0.164042086249774,-0.113436904647466,-51,0.157609917846946,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.117548737533861,49,0.125636270015757,-0.0354886886955945,-21,0.159405120867706,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.0116958551062363,43,0.179349953761952,0.112911691577446,-30,0.164034532120754,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.0140249317928762,-45,0.172381879180707,0.00213902984748514,-14,0.174316936799078,"Community","Kinneret","Month","Phytoplankton"
"FDis",-0.00234263295857658,-11,0.165857989921666,0.00599906816873994,20,0.189102649834701,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.214557644851135,0,0.214557644851135,0.14687185676058,1,0.159595870765278,"Community","Kinneret","Month","Phytoplankton"
"FDis",0.00506266338869259,-12,0.179403503059861,0.0129304462272467,9,0.165307451126952,"Community","Kinneret","Month","Phytoplankton"
