"FD.metric","measure","x_y.quantile","x_y.obs_value","x_y.median_perm_value","y_x.quantile","y_x.obs_value","y_x.median_perm_value","state.metric","system","res","troph","x_y.sig","y_x.sig"
"FRic","r0.skill",0.134,-0.105462553771742,-0.00516001135088646,0.988,0.135601356370298,0.0174269951066768,"FI","Kinneret","Month","Zooplankton","","*"
"FRic","max.skill",0.43,0.164548389788377,0.177447185747525,0.8,0.178907738252387,0.151644887031011,"FI","Kinneret","Month","Zooplankton","",""
"FRic","t.max.skill",0.106,-53,-5.5,0.502,1,0.5,"FI","Kinneret","Month","Zooplankton","",""
"FRic","r0.skill",1,0.243892012191897,-0.00371428347890491,0.688,0.113514762082964,0.0890681308610142,"MVI","Kinneret","Month","Zooplankton","*",""
"FRic","max.skill",1,0.332143748390234,0.10335925831533,0.934,0.265152730517863,0.220552421580495,"MVI","Kinneret","Month","Zooplankton","*",""
"FRic","t.max.skill",0.936,55,-6.5,0.394,-17,0,"MVI","Kinneret","Month","Zooplankton","",""
"FRic","r0.skill",1,0.221141420313773,-0.00284428564265521,1,0.207115720314615,0.0282277056688038,"Z_P.ratio","Kinneret","Month","Zooplankton","*","*"
"FRic","max.skill",1,0.34327388432253,0.150567737353637,1,0.273772753569331,0.150858379902308,"Z_P.ratio","Kinneret","Month","Zooplankton","*","*"
"FRic","t.max.skill",0.082,-52,1,0.386,-13,2.5,"Z_P.ratio","Kinneret","Month","Zooplankton","",""
"FDis","r0.skill",0.248,-0.0375491356532676,0.0254112662993959,0.998,0.239044505363139,0.00153486492803576,"Community","Mendota","Month","Phytoplankton","","*"
"FDis","max.skill",0.184,0.185362820070339,0.238763891871287,0.954,0.276319362680461,0.17725603636227,"Community","Mendota","Month","Phytoplankton","",""
"FDis","t.max.skill",0.156,-36,24.5,0.306,-27,5,"Community","Mendota","Month","Phytoplankton","",""
"FDis","r0.skill",0.072,-0.101458209063955,0.0135421791035876,0.464,-0.000461613867059283,0.0051524620472257,"Density","Mendota","Month","Phytoplankton","",""
"FDis","max.skill",0.724,0.242577714807592,0.218459297965775,0.154,0.166053583092951,0.211336035591081,"Density","Mendota","Month","Phytoplankton","",""
"FDis","t.max.skill",0.64,28,7,0.898,51,4,"Density","Mendota","Month","Phytoplankton","",""
"FDis","r0.skill",0.222,-0.0842605448139367,0.0181782822151406,0.284,0.0248891086806878,0.0783630161749701,"FI","Mendota","Month","Phytoplankton","",""
"FDis","max.skill",0.534,0.315590381099291,0.308499033933799,0.194,0.240524577737432,0.28653077959003,"FI","Mendota","Month","Phytoplankton","",""
"FDis","t.max.skill",0.712,27,-2,0.624,25,10.5,"FI","Mendota","Month","Phytoplankton","",""
"FDis","r0.skill",0.48,0.038855680905203,0.0454207794280178,0.158,0.119898961133692,0.209861006986162,"MVI","Mendota","Month","Phytoplankton","",""
"FDis","max.skill",0.292,0.294823573577281,0.347010224408941,0.418,0.400114026432373,0.410215572831186,"MVI","Mendota","Month","Phytoplankton","",""
"FDis","t.max.skill",0.23,-41,-0.5,0.744,48,26,"MVI","Mendota","Month","Phytoplankton","",""
"FDis","r0.skill",0.246,-0.0417555354131686,0.0330958627862981,0.922,0.186614270956772,0.0675031819465755,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FDis","max.skill",0.626,0.27754022711572,0.259400620369094,0.34,0.249442290817443,0.268703871324222,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FDis","t.max.skill",0.326,-28,-3,0.11,-49,12.5,"Z_P.ratio","Mendota","Month","Phytoplankton","",""
"FEve","r0.skill",0.484,0.00551216671594437,0.00974844471151239,0.45,-0.0301355475420704,-0.0194945330254242,"Community","Mendota","Month","Phytoplankton","",""
"FEve","max.skill",0.304,0.182927860134866,0.214573827234509,0.882,0.215035003051329,0.152256398270513,"Community","Mendota","Month","Phytoplankton","",""
"FEve","t.max.skill",0.618,29,15.5,0.97,57,1,"Community","Mendota","Month","Phytoplankton","",""
"FEve","r0.skill",0.974,0.13580994520309,-0.00702275305242081,0.802,0.051928826544779,-0.0122195675156302,"Density","Mendota","Month","Phytoplankton","",""
"FEve","max.skill",0.236,0.175146121596505,0.201343173258573,0.788,0.222078780627269,0.195670770776693,"Density","Mendota","Month","Phytoplankton","",""
"FEve","t.max.skill",0.652,21,-1,0.764,39,8,"Density","Mendota","Month","Phytoplankton","",""
"FEve","r0.skill",0.23,-0.0825151546065222,0.000245056105915146,0.118,-0.0836052710380966,0.00506988466807103,"FI","Mendota","Month","Phytoplankton","",""
"FEve","max.skill",0.918,0.326842445832375,0.228801980652179,0.948,0.293943623087134,0.223050823061532,"FI","Mendota","Month","Phytoplankton","",""
"FEve","t.max.skill",0.046,-58,-3.5,0.05,-57,1.5,"FI","Mendota","Month","Phytoplankton","",""
"FEve","r0.skill",0.866,0.126008535807091,-0.0106870824512482,0.64,0.182951688577867,0.153846729443299,"MVI","Mendota","Month","Phytoplankton","",""
"FEve","max.skill",0.65,0.285149155154182,0.256140112908933,0.876,0.395066423543871,0.334342903848865,"MVI","Mendota","Month","Phytoplankton","",""
"FEve","t.max.skill",0.148,-48,-4,0.33,-40,-0.5,"MVI","Mendota","Month","Phytoplankton","",""
