"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FDis","t.rmin.ccf",0.205205205205205,-39,2,-41,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.452452452452452,0.0713330882650779,0.0781385943073122,-0.00680550604223432,"MVI","Kinneret","Month","Zooplankton",""
"FDis","t.rmax.ccf",0.458458458458458,-3,3,-6,"MVI","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.714714714714715,0.029945136384309,-0.00310311222542177,0.0330482486097308,"MVI","Kinneret","Month","Zooplankton",""
"FDis","absmax.ccf",0.184184184184184,-0.12875684317124,-0.0722584599995248,-0.0564983831717154,"MVI","Kinneret","Month","Zooplankton",""
"FDis","t.absmax.ccf",0.179179179179179,-39,4,-43,"MVI","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.00700700700700701,-0.202981863716616,-0.0988485649329666,-0.104133298783649,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.rmin.ccf",0.500500500500501,1,1,0,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmax.ccf",0.995995995995996,0.220078791342694,0.101592481610673,0.118486309732021,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.rmax.ccf",0.195195195195195,-39,3,-42,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","r0.ccf",0.002002002002002,-0.201920892739266,0.00383500685389884,-0.205755899593165,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","absmax.ccf",0.995995995995996,0.220078791342694,-0.0686899683408098,0.288768759683503,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FDis","t.absmax.ccf",0.178178178178178,-39,1,-40,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.975975975975976,-0.0344471990985525,-0.101896685813066,0.0674494867145134,"Community","Kinneret","Month","Zooplankton","*"
"FEve","t.rmin.ccf",0.886886886886887,51,0,51,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.998998998998999,0.234141205644068,0.0999456336173325,0.134195572026736,"Community","Kinneret","Month","Zooplankton","*"
"FEve","t.rmax.ccf",0.573573573573574,10,-1,11,"Community","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.994994994994995,0.146728006835066,-0.00117833297859214,0.147906339813658,"Community","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.998998998998999,0.234141205644068,-0.0851653613771428,0.319306567021211,"Community","Kinneret","Month","Zooplankton","*"
"FEve","t.absmax.ccf",0.581581581581582,10,0,10,"Community","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.558558558558559,-0.0938656811287566,-0.0999573539992121,0.00609167287045544,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.373373373373373,-16,1,-17,"Density","Kinneret","Month","Zooplankton",""
