"FD.metric","measure","quantile","obs.value","median.perm.value","obs.difference","state.metric","system","res","troph","sig"
"FEve","t.rmax.ccf",0.6534,10,-7,17,"Density","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.6764,0.026344057914785,0.000885606272073078,0.0254584516427119,"Density","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.454,-0.116741158165916,0.110382491900989,-0.227123650066905,"Density","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.4202,-16,-7,-9,"Density","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.9436,-0.104199481160675,-0.139935257680144,0.035735776519469,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.0417,-53,2,-55,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.2996,0.127050456204163,0.140193905122339,-0.013143448918176,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.501,0,0,0,"FI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.9823,0.127050456204163,-0.00128821349638063,0.128338669700544,"FI","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.5692,0.127050456204163,0.102310582859706,0.0247398733444571,"FI","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.4924,0,1,-1,"FI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.6063,-0.122336440687057,-0.130503284764266,0.00816684407720904,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.4406,-16,-9,-7,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.0253,0.0820201728957444,0.13194030391384,-0.0499201310180955,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.5663,-4,-11,7,"MVI","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.8127,0.0587543155332745,0.00100334787777961,0.0577509676554949,"MVI","Kinneret","Month","Zooplankton",""
"FEve","absmax.ccf",0.3746,-0.122336440687057,0.0990540126946052,-0.221390453381662,"MVI","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.4483,-16,-10,-6,"MVI","Kinneret","Month","Zooplankton",""
"FEve","rmin.ccf",0.6216,-0.127826928134326,-0.134689150258921,0.00686222212459545,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmin.ccf",0.5679,0,-6,6,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","rmax.ccf",0.1441,0.111887760424455,0.133380926490771,-0.0214931660663167,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.rmax.ccf",0.392,-16,-4,-12,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","r0.ccf",0.013,-0.127826928134326,-0.000927882503905749,-0.12689904563042,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FEve","absmax.ccf",0.4102,-0.127826928134326,-0.107588965460332,-0.0202379626739941,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FEve","t.absmax.ccf",0.5618,0,-6,6,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.9221,-0.10166969180362,-0.130479212253989,0.028809520450369,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.7506,26,-2,28,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.3651,0.123335950377208,0.131243528871301,-0.0079075784940931,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.5553,1,-4,5,"Community","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9588,0.0954949519992792,0.00128079690645213,0.0942141550928271,"Community","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.5787,0.123335950377208,0.105145178394027,0.0181907719831805,"Community","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.547,1,-3,4,"Community","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.3523,-0.139438659284311,-0.130739752331939,-0.00869890695237222,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.9126,46,-4,50,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.2746,0.119517932314609,0.132063741502174,-0.0125458091875648,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.3377,-25,-8,-17,"Density","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.9493,0.0916580077182515,0.00125068794333722,0.0904073197749143,"Density","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.2696,-0.139438659284311,0.110167418363045,-0.249606077647356,"Density","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.9129,46,-7,53,"Density","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.3729,-0.143799209318832,-0.135275954554384,-0.00852325476444793,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.0285,-56,1,-57,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.0252,0.0953107817307333,0.135411846613393,-0.04010106488266,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.1735,-39,0,-39,"FI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.3929,-0.0171399231883634,-0.00142908908913475,-0.0157108340992287,"FI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.2676,-0.143799209318832,0.098296223471444,-0.242095432790276,"FI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.0306,-56,1,-57,"FI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.6227,-0.113871322118533,-0.122808941029159,0.00893761891062649,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmin.ccf",0.3281,-29,-8,-21,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.0734,0.0884153507898316,0.124792974816663,-0.0363776240268312,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.5264,-9,-11,2,"MVI","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.7423,0.0415033542065331,0.00101792128277345,0.0404854329237596,"MVI","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.3781,-0.113871322118533,0.0956841162682331,-0.209555438386766,"MVI","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.3178,-29,-10,-19,"MVI","Kinneret","Month","Zooplankton",""
"FRic","rmin.ccf",0.9914,-0.0903353825414489,-0.132178141041384,0.0418427584999349,"Z_P.ratio","Kinneret","Month","Zooplankton","*"
"FRic","t.rmin.ccf",0.3264,-25,-7,-18,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","rmax.ccf",0.5576,0.133655250163204,0.130570234965449,0.00308501519775484,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.rmax.ccf",0.9133,46,-4,50,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","r0.ccf",0.8962,0.064036934178059,-0.00176811012643137,0.0658050443044904,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","absmax.ccf",0.6829,0.133655250163204,-0.107650390117885,0.241305640281089,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FRic","t.absmax.ccf",0.9153,46,-7,53,"Z_P.ratio","Kinneret","Month","Zooplankton",""
"FDis","rmin.ccf",0.6569,-0.182025081859101,-0.198288429538746,0.0162633476796453,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.103,-54,-23,-31,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.6054,0.209970753669415,0.197719247325658,0.0122515063437569,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.2899,-41,-24,-17,"Community","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.8064,0.0814173350364447,-0.000919841699329482,0.0823371767357742,"Community","Mendota","Month","Phytoplankton",""
"FDis","absmax.ccf",0.7425,0.209970753669415,-0.125058706286754,0.335029459956168,"Community","Mendota","Month","Phytoplankton",""
"FDis","t.absmax.ccf",0.3159,-41,-25,-16,"Community","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.1448,-0.223201138877564,-0.185750782734428,-0.037450356143136,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.2206,-27,1,-28,"Density","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.0344,0.135831141306814,0.185002419873497,-0.0491712785666832,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.1168,-39,1,-40,"Density","Mendota","Month","Phytoplankton",""
"FDis","r0.ccf",0.0659,-0.124722972540328,-0.000443624754105445,-0.124279347786223,"Density","Mendota","Month","Phytoplankton",""
"FDis","absmax.ccf",0.1211,-0.223201138877564,-0.135614196658239,-0.0875869422193243,"Density","Mendota","Month","Phytoplankton",""
"FDis","t.absmax.ccf",0.209,-27,1,-28,"Density","Mendota","Month","Phytoplankton",""
"FDis","rmin.ccf",0.5837,-0.185519137030574,-0.192576724647917,0.00705758761734279,"FI","Mendota","Month","Phytoplankton",""
"FDis","t.rmin.ccf",0.6619,25,9,16,"FI","Mendota","Month","Phytoplankton",""
"FDis","rmax.ccf",0.6728,0.209653506396591,0.193575099616193,0.0160784067803982,"FI","Mendota","Month","Phytoplankton",""
"FDis","t.rmax.ccf",0.9488,54,9,45,"FI","Mendota","Month","Phytoplankton",""
